Supplier.Name,Stage.Invoked,Reporting.Month,REPORTED.Total.Monthly.Potable.Water.Production.2014.2015,REPORTED.Total.Monthly.Potable.Water.Production.2013,REPORTED.Units,Total.Population.Served,Optional...Implementation,Conservation.Standard..starting.in.June.2015.,lat,long,liters.2014.2015,liters.2013,liters.normalized,liters.2014.2015.capita,capita.normalized,Month,Year,datesIdx
Santa Margarita,Stage 2 ,14-Jun,2998.8,3010.3,AF,153671,"SMWD has taken part in regional meetings with water agencies to discuss regional outreach and implementation of State and Local water restrictions. SMWD offers free assistance to homeowners to review irrigation scheduling and performance. SMWD offers numerous financial incentives (rebates) to homeowners, businesses, and dedicated irrigation customers to implement water efficient landscape and irrigation tools and materials.  More information at www.smwd.com  Additionally, the District website and social media presence has continually been educating customers about the drought as well as methods to reduce residential water usage.  ",NULL,36.778261,-119.4179324,3698961203,3713146228,0.117863459,24070.65225,0.006196135,Jun,14,14-Jun
Mesa,Level 1,15-Aug,1353.6,1820.6,AF,108000,,20%,36.778261,-119.4179324,1669639150,2245674525,0.053201273,15459.62176,0.003979531,Aug,15,15-Aug
Mesa,Level 1,15-Jul,1333.3,1759.1,AF,108000,,20%,36.778261,-119.4179324,1644599497,2169815477,0.052403412,15227.77312,0.00391985,Jul,15,15-Jul
Mesa,Level 1,15-Jun,1259.5,1703.2,AF,108000,,20%,36.778261,-119.4179324,1553568639,2100863919,0.04950281,14384.89481,0.003702881,Jun,15,15-Jun
Mesa,Level 1,15-May,1321.8,1673.6,AF,108000,,NULL,36.778261,-119.4179324,1630414472,2064352897,0.051951421,15096.43029,0.00388604,May,15,15-May
Mesa,PERMANENT MANDATORY,15-Apr,1391.2,1512.7,AF,108000,,NULL,36.778261,-119.4179324,1716018016,1865885891,0.054679087,15889.0557,0.004090073,Apr,15,15-Apr
Mesa,PERMANENT MANDATORY,15-Mar,1440.6,1634,AF,108000,,NULL,36.778261,-119.4179324,1776951950,2015507071,0.056620682,16453.2588,0.004235307,Mar,15,15-Mar
Mesa,PERMANENT,15-Feb,1119,1197.1,AF,108000,"·         Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 10 per month in summer and fall 2014.        ·         Mesa Water® distributed a special drought edition newsletter to every Mesa Water® customer over the two-month billing cycle of September & October        ·         Mesa Water® has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips        ·         Mesa Water® regularly posts drought messages on social media        ·         Mesa Water® is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses        ·         Mesa Water® regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use        ·         Mesa Water® has awarded a contract for additional communications support in its Drought-Reach campaign to increase awareness of the drought, and immediate actions consumers can take to save water. The planning process has begun, and implementation will begin in December.        ·         The Mesa Water Saver campaign kicked off in December, with the following efforts:  bill inserts to run from December through mid-February; automated calls to customers in mid-December; Postcards to be mailed in late-December; 2 billboards in late-December through late-January; Door hangers on all residential properties including apartments and single-family homes; canvassing of door-knockers to engage with customers in early-January.        ·         The Mesa Water Saver campaign has several key messages, including: • This is one of the worst droughts in California’s history & we are now heading into the 4th consecutive year of this drought. • While Mesa Water® has enough water, other areas across California are running low or running out of water. • We are all in this together as one state with one water & Governor Brown has asked everyone to reduce their water use by 20 percent. • To achieve this goal, Mesa Water’s drought-reach campaign can help residents reduce their water use by doing 3 simple things -- “loads, lawns, leaks” (see www.MesaWater.org/MesaWaterSaver) • For questions or to request water conservation info, items, rebates & water-wise house calls, go to MesaWaterSaver.org or call 949.631.1200 or visit the District’s office. • Thanks for being a Mesa Water Saver!!!       ",NULL,36.778261,-119.4179324,1380264634,1476599458,0.043980663,12780.2281,0.003289816,Feb,15,15-Feb
Mesa,PERMANENT MANDATORY,15-Jan,1181.7,1563.5,AF,108000,"·         Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 10 per month in summer and fall 2014.         ·         Mesa Water® distributed a special drought edition newsletter to every Mesa Water® customer over the two-month billing cycle of September & October         ·         Mesa Water® has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips         ·         Mesa Water® regularly posts drought messages on social media         ·         Mesa Water® is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses         ·         Mesa Water® regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use         ·         Mesa Water® has awarded a contract for additional communications support in its Drought-Reach campaign to increase awareness of the drought, and immediate actions consumers can take to save water. The planning process has begun, and implementation will begin in December.         ·         The Mesa Water Saver campaign kicked off in December, with the following efforts:  bill inserts to run from December through mid-February; automated calls to customers in mid-December; Postcards to be mailed in late-December; 2 billboards in late-December through late-January; Door hangers on all residential properties including apartments and single-family homes; canvassing of door-knockers to engage with customers in early-January.         ·         The Mesa Water Saver campaign has several key messages, including: • This is one of the worst droughts in California’s history & we are now heading into the 4th consecutive year of this drought. • While Mesa Water® has enough water, other areas across California are running low or running out of water. • We are all in this together as one state with one water & Governor Brown has asked everyone to reduce their water use by 20 percent. • To achieve this goal, Mesa Water’s drought-reach campaign can help residents reduce their water use by doing 3 simple things -- “loads, lawns, leaks” (see www.MesaWater.org/MesaWaterSaver) • For questions or to request water conservation info, items, rebates & water-wise house calls, go to MesaWaterSaver.org or call 949.631.1200 or visit the District’s office. • Thanks for being a Mesa Water Saver!!!        ",NULL,36.778261,-119.4179324,1457603859,1928546699,0.046444995,13496.33203,0.003474152,Jan,15,15-Jan
Mesa,PERMANENT MANDATORY,14-Dec,1021,1250.3,AF,108000,,NULL,36.778261,-119.4179324,1259383549,1542220619,0.040128916,11660.95879,0.0030017,Dec,14,14-Dec
Mesa,Permanent,14-Nov,1366.1,1253.5,AF,108000,"·         Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 10 per month in summer and fall 2014.         ·         Mesa Water® distributed a special drought edition newsletter to every Mesa Water® customer over the two-month billing cycle of September & October         ·         Mesa Water® has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips         ·         Mesa Water® regularly posts drought messages on social media         ·         Mesa Water® is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses         ·         Mesa Water® regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use         ·         Mesa Water® has awarded a contract for additional communications support in its Drought-Reach campaign to increase awareness of the drought, and immediate actions consumers can take to save water. The planning process has begun, and implementation will begin in December.",NULL,36.778261,-119.4179324,1685057656,1546167756,0.053692568,15602.3857,0.00401628,Nov,14,14-Nov
Mesa,PERMANENT,14-Oct,1561.7,1386,AF,108000,"·         Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 10 per month in summer 2014. ·         Mesa Water® is distributing a special drought edition newsletter to every Mesa Water® customer over the two-month billing cycle of September & October ·         Mesa Water® hosted an additional water–wise landscape workshop for this October ·         Mesa Water® has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips ·         Mesa Water® regularly posts drought messages on social media ·         Mesa Water® is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses ·         Mesa Water® regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use. ·         Mesa Water® has released an RFP for additional communications support in its Drought-Reach campaign to increase awareness of the drought, and immediate actions consumers can take to save water. ",NULL,36.778261,-119.4179324,1926326434,1709603917,0.06138034,17836.35587,0.004591337,Oct,14,14-Oct
Mesa,Permanent Mandatory,14-Sep,1579,1566.8,AF,108000,"• Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 7 per month in summer 2014. • Promotion for the Turf Removal Rebate program was distributed to every Mesa Water® customer in August & September the next two-month billing cycle. • Mesa Water® is distributing a special drought edition newsletter to every Mesa Water® customer over the two-month billing cycle of September & October • Mesa Water® hosted a special town hall at its facility for a tour and discussion about the drought in August 2014 • Mesa Water® has scheduled an additional water–wise landscape workshop for this October • Mesa Water® has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips • Mesa Water® regularly posts drought messages on social media • Mesa Water® is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses • Mesa Water® regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use.",NULL,36.778261,-119.4179324,1947665646,1932617184,0.062060292,18033.94117,0.004642198,Sep,14,14-Sep
Mesa,Permanent Mandatory,14-Aug,1727.4,1854.4,AF,108000,,NULL,36.778261,-119.4179324,2130714146,2287366164,0.067892937,19728.83469,0.005078488,Aug,14,14-Aug
Mesa,Permanent Mandatory,14-Jul,1842,1796,AF,108000,"• Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 7 per month in summer 2014. • Promotion for the Turf Removal Rebate program will be distributed to every Mesa Water customer over the next two-month billing cycle • Mesa Water will distribute a special drought edition newsletter to every Mesa Water customer over the next two-month billing cycle • Mesa Water is hosting a special “Meet Mesa Water at the MWRF” for a tour and discussion about the drought in August 2014 • Mesa Water is scheduling additional landscape workshops this fall • Mesa Water has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips • Mesa Water regularly posts drought messages on social media • Mesa Water is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses • Mesa Water regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use ",NULL,36.778261,-119.4179324,2272071007,2215330906,0.072397123,21037.69451,0.005415408,Jul,14,14-Jul
Mesa,Permanent Mandatory,14-Jun,1746.3,1741.7,AF,108000,"• Mesa Water’s Turf Removal Rebate participation has increased from 1 per month in 2013, to 3 per month after the February 2014 drought declaration, to 7 per month in summer 2014. • Promotion for the Turf Removal Rebate program will be distributed to every Mesa Water customer over the next two-month billing cycle • Mesa Water will distribute a special drought edition newsletter to every Mesa Water customer over the next two-month billing cycle • Mesa Water is hosting a special “Meet Mesa Water at the MWRF” for a tour and discussion about the drought in August 2014 • Mesa Water is scheduling additional landscape workshops this fall • Mesa Water has a special drought message on its website with a link through to a list of indoor and outdoor conservation tips • Mesa Water regularly posts drought messages on social media • Mesa Water is collaborating with local cities and other agencies regarding drought response and coordinating on messaging to residents and businesses • Mesa Water regularly sends letters to the customers who are in the top 20% water use category and regularly schedules water audits to help customers fix leaks, adjust sprinkler settings, and give specific recommendations to be more efficient with water use ",NULL,36.778261,-119.4179324,2154026927,2148352917,0.068635774,19944.69377,0.005134053,Jun,14,14-Jun
Monterey,Stage 1 CPUC Rule 14.1.1/ Stage 2 CPUC Rule 14.1,15-Aug,1009.09,1196.32,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",8%,36.778261,-119.4179324,1244692797,1475637344,0.03966081,12369.86372,0.003184182,Aug,15,15-Aug
Monterey,Stage 1 CPUC Rule 14.1.1/ Stage 2 CPUC Rule 14.1,15-Jul,992.59,1197.3,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",8%,36.778261,-119.4179324,1224340369,1476846154,0.039012302,12167.59955,0.003132117,Jul,15,15-Jul
Monterey,CPUC Rule 14.1.1 Stage 1/ CPUC Rule 14.1 Stage 2,15-Jun,899.94,1120.75,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",8%,36.778261,-119.4179324,1110058405,1382423225,0.035370829,11031.85559,0.00283976,Jun,15,15-Jun
Monterey,Stage 1 of CPUC Rule 14.1.1,15-May,853.42,1143.55,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1052676894,1410546580,0.033542428,10461.59321,0.002692966,May,15,15-May
Monterey,Stage 1 of CPUC Rule 14.1.1,15-Apr,854.73,1005.88,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1054292753,1240733325,0.033593916,10477.65176,0.002697099,Apr,15,15-Apr
Monterey,Stage 1 of CPUC Rule 14.1.1,15-Mar,809.11,890.53,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,998021374.7,1098451354,0.031800888,9918.421979,0.002553146,Mar,15,15-Mar
Monterey,Stage 1 of CPUC Rule 14.1.1,15-Feb,698.95,735.48,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,862141167.3,907200208.5,0.02747121,8568.032829,0.002205536,Feb,15,15-Feb
Monterey,Stage 1 of CPUC Rule 14.1.1,15-Jan,759.78,771.46,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,937173783.7,951580835.4,0.029862045,9313.713402,0.002397485,Jan,15,15-Jan
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Dec,651.97,847.49,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,804192255.3,1045362355,0.02562473,7992.131573,0.002057291,Dec,14,14-Dec
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Nov,739.18,899.66,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,911764086.2,1109713030,0.029052392,9061.18965,0.002332482,Nov,14,14-Nov
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Oct,946.22,1055.66,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1167143881,1302135982,0.037189797,11599.17594,0.002985796,Oct,14,14-Oct
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Sep,958.27,1087.44,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1182007320,1341335991,0.037663404,11746.89008,0.00302382,Sep,14,14-Sep
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Aug,1082.92,1196.32,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1335760659,1475637344,0.042562591,13274.90394,0.003417153,Aug,14,14-Aug
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Jul,1080,1197.3,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1332158896,1476846154,0.042447825,13239.10931,0.003407939,Jul,14,14-Jul
Monterey,Stage 1 of CPUC Rule 14.1.1,14-Jun,1032.15,1120.75,AF,100623,"The Monterey District has adopted Conservation measures and programs as early as October 1979 and has been a leader in Conservation efforts and water reductions for years. The Monterey District has offered extensive rebate, education and conservation retrofit programs for its customers long before similar programs were adopted by other water utilities. Current rebate program offerings include generous incentives for customers to retrofit indoor plumbing and outdoor irrigation devices in addition to turf removal and grey water systems. Local Code Regulations enforced through the Monterey Peninsula Water Management District (MPWMD) include significant requirements for new construction; visitor -serving commercial uses; and Commercial, Industrial and Institutional customers. Any further usage reduction accomplished should be evaluated in light of the significant successes this District has already achieved.",NULL,36.778261,-119.4179324,1273136856,1382423225,0.04056715,12652.54322,0.003256948,Jun,14,14-Jun
Arroyo Grande,1,15-Aug,197.6,308.6,AF,17121,,28%,35.0952135,-120.5816419,243735738.8,380652069.9,0.00776638,14236.06909,0.003664571,Aug,15,15-Aug
Arroyo Grande,1,15-Jul,187.3,318.9,AF,17121,,28%,35.0952135,-120.5816419,231030890.1,393356918.6,0.007361553,13494.00678,0.003473553,Jul,15,15-Jul
Arroyo Grande,1,15-Jun,205.4,304.9,AF,17121,,28%,35.0952135,-120.5816419,253356886.4,376088192.2,0.008072947,14798.01918,0.003809225,Jun,15,15-Jun
Arroyo Grande,1,15-May,218.8,299.9,AF,17121,,NULL,35.0952135,-120.5816419,269885524.6,369920789.9,0.008599615,15763.42063,0.004057733,May,15,15-May
Arroyo Grande,1,15-Apr,207.9,266.6,AF,17003,,NULL,35.0952135,-120.5816419,256440587.6,328845890.6,0.008171206,15082.0789,0.003882346,Apr,15,15-Apr
Arroyo Grande,1,15-Mar,200.2,230.1,AF,17003,,NULL,35.0952135,-120.5816419,246942788,283823853.8,0.007868569,14523.48339,0.003738555,Mar,15,15-Mar
Arroyo Grande,1,15-Feb,173.1,179.7,AF,17003,,NULL,35.0952135,-120.5816419,213515467.6,221656438.6,0.006803443,12557.51735,0.003232487,Feb,15,15-Feb
Arroyo Grande,1,15-Jan,190.4,240.3,AF,17003,,NULL,35.0952135,-120.5816419,234854679.5,296405354.5,0.007483394,13812.54364,0.003555549,Jan,15,15-Jan
Arroyo Grande,1,14-Dec,149.7,226.6,AF,17003,,NULL,35.0952135,-120.5816419,184652024.8,279506672.2,0.00588374,10859.96735,0.002795513,Dec,14,14-Dec
Arroyo Grande,1,14-Nov,190.4,237.3,AF,16901,,NULL,35.0952135,-120.5816419,234854679.5,292704913.1,0.007483394,13895.90436,0.003577007,Nov,14,14-Nov
Arroyo Grande,one,14-Oct,246,276.7,AF,16901,,NULL,35.0952135,-120.5816419,303436193.1,341304043.2,0.009668671,17953.74197,0.004621554,Oct,14,14-Oct
Arroyo Grande,one,14-Sep,244.5,289.1,AF,16901,,NULL,35.0952135,-120.5816419,301585972.4,356599200.9,0.009609716,17844.26794,0.004593373,Sep,14,14-Sep
Arroyo Grande,stage 1,14-Aug,266.5,308.6,AF,16901,,NULL,35.0952135,-120.5816419,328722542.5,380652069.9,0.010474394,19449.88714,0.005006683,Aug,14,14-Aug
Arroyo Grande,stage 1,14-Jul,277.6,318.9,AF,16901,,NULL,35.0952135,-120.5816419,342414175.6,393356918.6,0.010910663,20259.99501,0.005215216,Jul,14,14-Jul
Arroyo Grande,stage 1,14-Jun,270.8,304.9,AF,16901,,NULL,35.0952135,-120.5816419,334026508.5,376088192.2,0.010643399,19763.71271,0.005087466,Jun,14,14-Jun
Suisun-Solano,2,15-Aug,110.4,154.4,MG,28549,,28%,36.778261,-119.4179324,417909543.8,584467695.3,0.013316243,14638.32512,0.003768117,Aug,15,15-Aug
Suisun-Solano,2,15-Jul,109.8,157.2,MG,25849,,28%,36.778261,-119.4179324,415638296.3,595066850.4,0.013243872,16079.47295,0.00413909,Jul,15,15-Jul
Suisun-Solano,2,15-Jun,105.4,140.4,MG,28549,,28%,36.778261,-119.4179324,398982481.1,531471919.8,0.012713152,13975.35749,0.00359746,Jun,15,15-Jun
Suisun-Solano,2,15-May,96.6,136.7,MG,28549,,NULL,36.778261,-119.4179324,365670850.8,517465893.4,0.011651712,12808.53448,0.003297103,May,15,15-May
Suisun-Solano,2,15-Apr,85.5,108.1,MG,28549,,NULL,36.778261,-119.4179324,323652771.7,409203095,0.010312851,11336.74635,0.002918243,Apr,15,15-Apr
Suisun-Solano,2,15-Mar,75.5,96,MG,28549,,NULL,36.778261,-119.4179324,285798646.3,363399603.3,0.00910667,10010.81111,0.002576928,Mar,15,15-Mar
Suisun-Solano,2,15-Feb,63.4,75.9,MG,28549,,NULL,36.778261,-119.4179324,239995154.7,287312811.4,0.00764719,8406.429461,0.002163937,Feb,15,15-Feb
Suisun-Solano,2,15-Jan,68.6,75.9,MG,28549,,NULL,36.778261,-119.4179324,259679299.9,287312811.4,0.008274404,9095.915789,0.002341421,Jan,15,15-Jan
Suisun-Solano,2,14-Dec,71.4,84.2,MG,28549,,NULL,36.778261,-119.4179324,270278454.9,318731735.4,0.008612135,9467.177658,0.002436989,Dec,14,14-Dec
Suisun-Solano,2,14-Nov,78.6,100.3,MG,28549,,NULL,36.778261,-119.4179324,297533425.2,379676877.2,0.009480586,10421.85103,0.002682736,Nov,14,14-Nov
Suisun-Solano,2,14-Oct,101.2,125.8,MG,28549,,NULL,36.778261,-119.4179324,383083748.5,476204896.8,0.012206556,13418.46469,0.003454107,Oct,14,14-Oct
Suisun-Solano,2,14-Sep,116.9,141.1,MG,28549,,NULL,36.778261,-119.4179324,442514725.3,534121708.6,0.01410026,15500.18303,0.003989972,Sep,14,14-Sep
Suisun-Solano,2,14-Aug,132.2,154.4,MG,28549,,NULL,36.778261,-119.4179324,500431537,584467695.3,0.015945718,17528.86395,0.004512184,Aug,14,14-Aug
Suisun-Solano,2,14-Jul,145,157.2,MG,28549,,NULL,36.778261,-119.4179324,548884817.5,595066850.4,0.01748963,19226.06107,0.004949067,Jul,14,14-Jul
Suisun-Solano,2,14-Jun,141,140.4,MG,28549,,NULL,36.778261,-119.4179324,533743167.3,531471919.8,0.017007158,18695.68697,0.004812541,Jun,14,14-Jun
Davis,3,15-Aug,343.8,478.4,MG,68315,,28%,37.7947692,-122.3978515,1301424829,1810941356,0.041468516,19050.35247,0.004903837,Aug,15,15-Aug
Davis,3,15-Jul,342.3,502.1,MG,68315,,28%,37.7947692,-122.3978515,1295746710,1900655633,0.041287589,18967.23575,0.004882442,Jul,15,15-Jul
Davis,3,15-Jun,315.1,465.9,MG,68315,,28%,37.7947692,-122.3978515,1192783490,1763623700,0.038006776,17460.05254,0.004494471,Jun,15,15-Jun
